customer_id,trans_date,tran_amount
CS8533,2014-04-22,62
CS7365,2015-02-27,74
CS8263,2014-06-18,74
CS7439,2011-10-09,25
CS7459,2011-08-05,57
CS7131,2013-03-11,24
CS7858,2013-09-11,38
CS8965,2012-12-30,73
CS8969,2013-12-06,54
CS8060,2011-11-28,32
CS7704,2013-09-07,76
CS7121,2013-03-22,45
CS7771,2014-07-21,33
CS7394,2012-01-07,19
CS7614,2013-01-10,72
CS8826,2011-09-06,62
CS8773,2013-11-20,11
CS8702,2013-09-25,45
CS7182,2013-07-30,69
CS7688,2013-12-26,10
CS7374,2011-08-07,30
CS7623,2011-10-10,28
CS8092,2014-01-04,74
CS8230,2013-01-31,74
CS8172,2015-01-24,38
CS8576,2012-11-01,32
CS8251,2011-11-19,65
CS7508,2012-09-15,49
CS7579,2012-06-18,33
CS8763,2014-04-15,67
CS8461,2014-12-11,33
CS7332,2013-03-04,79
CS8397,2012-07-17,59
CS7370,2012-08-31,52
CS7955,2014-08-10,45
CS8538,2011-12-31,33
CS7335,2011-11-29,67
CS8535,2013-09-21,70
CS8005,2015-01-13,63
CS7346,2014-07-04,76
CS8864,2012-10-14,70
CS7953,2013-12-02,28
CS8298,2015-02-04,51
CS7687,2012-06-27,28
CS8156,2013-10-28,16
CS7624,2011-09-13,44
CS7512,2014-05-22,27
CS8939,2013-10-27,10
CS8153,2011-09-25,78
CS8093,2014-01-03,24
CS8030,2013-01-11,39
CS7639,2014-08-30,29
CS7152,2014-05-06,49
CS8414,2012-06-30,36
CS8022,2012-08-17,40
CS7888,2012-07-13,48
CS7568,2011-05-31,44
CS7308,2014-09-29,21
CS8316,2012-12-28,17
CS8275,2014-06-14,22
CS8200,2013-06-19,35
CS8318,2014-07-12,76
CS8109,2013-02-12,48
CS8223,2012-11-06,62
CS7347,2014-01-10,56
CS7247,2014-11-13,40
CS8867,2013-09-19,11
CS7546,2013-01-15,15
CS8735,2012-07-17,13
CS8079,2012-05-19,43
CS8081,2015-02-17,69
CS7427,2014-10-28,43
CS7365,2013-04-14,14
CS8931,2013-10-21,23
CS8215,2013-06-07,46
CS7857,2011-08-21,35
CS7705,2012-01-12,19
CS8553,2011-11-18,57
CS7972,2011-07-23,58
CS7113,2013-07-08,73
CS8479,2012-03-29,64
CS8579,2012-12-03,29
CS7807,2014-01-13,13
CS7683,2013-08-28,69
CS7747,2013-08-21,42
CS7344,2013-10-23,23
CS8044,2011-10-20,54
CS7301,2014-02-26,70
CS7220,2014-02-08,24
CS8595,2013-01-09,15
CS8137,2013-01-05,14
CS8693,2012-02-03,54
CS7824,2014-07-30,74
CS7582,2011-10-10,10
CS7527,2012-01-12,16
CS8746,2012-01-30,40
CS8914,2013-06-18,52
CS8162,2014-10-12,44
CS7688,2011-08-22,21
CS7115,2011-08-10,44
CS7616,2014-09-23,46
CS8345,2013-11-05,67
CS7400,2011-06-24,22
CS7497,2015-03-09,71
CS8979,2014-07-03,43
CS7505,2012-07-15,54
CS8221,2011-12-05,48
CS8037,2013-02-18,25
CS7222,2012-11-02,24
CS8085,2013-08-30,48
CS7930,2013-04-23,67
CS8385,2012-10-11,21
CS8996,2014-08-13,43
CS7531,2012-02-21,52
CS8880,2013-11-27,65
CS7463,2011-08-17,54
CS8534,2012-06-04,32
CS7194,2012-10-30,18
CS8359,2014-02-05,32
CS7182,2012-09-29,61
CS7785,2013-08-08,78
CS8543,2013-02-11,69
CS7534,2014-05-27,24
CS7814,2014-02-14,73
CS7442,2014-12-01,56
CS7603,2012-03-18,40
CS8785,2013-07-04,68
CS7829,2011-11-27,74
CS8856,2012-03-06,28
CS8545,2012-04-30,51
CS8322,2012-12-25,13
CS7721,2014-06-26,24
CS8813,2013-05-24,58
CS8441,2014-10-25,28
CS7789,2013-05-25,27
CS8908,2015-01-10,34
CS8055,2011-11-15,45
CS7994,2011-11-18,69
CS8530,2015-03-14,71
CS8214,2012-10-21,21
CS8990,2013-10-04,61
CS8994,2014-06-18,48
CS7287,2013-03-01,68
CS7848,2014-02-20,55
CS7593,2012-09-08,20
CS7881,2013-06-08,13
CS8792,2012-06-23,43
CS7764,2014-12-25,52
CS7565,2014-02-15,79
CS7305,2014-07-01,77
CS7489,2013-03-06,26
CS8662,2015-01-01,45
CS8766,2014-07-02,71
CS8610,2014-12-26,42
CS7904,2013-07-14,22
CS8726,2014-01-22,38
CS8494,2011-07-02,16
CS7445,2013-02-11,36
CS8804,2013-01-03,53
CS8785,2012-12-01,68
CS8692,2012-12-01,76
CS7454,2014-03-09,48
CS8150,2013-10-02,49
CS8959,2012-01-15,24
CS7166,2012-05-04,55
CS8224,2011-09-30,31
CS8744,2012-11-05,71
CS8548,2013-05-30,65
CS7388,2011-08-29,43
CS8985,2013-05-23,15
CS7708,2013-10-05,54
CS8907,2014-11-16,43
CS8789,2011-07-02,29
CS7121,2014-03-27,54
CS7848,2011-06-24,28
CS7982,2015-02-20,55
CS7812,2013-06-20,73
CS8044,2013-02-02,47
CS8658,2015-02-17,34
CS8736,2013-06-24,70
CS8484,2014-01-24,29
CS8424,2013-10-14,11
CS7182,2011-07-04,20
CS8706,2014-08-18,43
CS8581,2013-10-13,76
CS8608,2015-01-13,14
CS8255,2014-06-04,12
CS8881,2012-09-26,17
CS8025,2012-11-02,18
CS8567,2013-12-16,58
CS7711,2013-12-31,15
CS7503,2012-02-18,53
CS7631,2013-08-17,61
CS7115,2012-05-03,43
CS7419,2011-11-22,19
CS7337,2011-10-23,29
CS8036,2013-07-07,35
CS8970,2012-10-06,51
CS7115,2012-02-12,50
CS8591,2012-03-31,12
CS8202,2013-11-18,28
CS7633,2013-10-28,63
CS8372,2013-07-02,25
CS7994,2014-04-25,31
CS8761,2012-03-27,61
CS7959,2011-06-22,11
CS7560,2012-01-06,23
CS8129,2012-06-23,76
CS7620,2013-03-08,40
CS8695,2011-10-24,27
CS7153,2013-05-22,57
CS8764,2013-12-01,44
CS8672,2014-01-16,44
CS7570,2012-04-20,16
CS8809,2012-05-10,32
CS8152,2012-01-17,79
CS8455,2011-11-08,28
CS8568,2012-05-16,12
CS8459,2012-05-30,63
CS8734,2012-09-17,60
CS7378,2013-07-08,45
CS7773,2012-01-01,49
CS8268,2013-12-20,32
CS7254,2013-09-23,37
CS8989,2014-11-22,55
CS7181,2012-11-27,32
CS8895,2015-02-26,77
CS7557,2013-06-09,34
CS8331,2014-10-26,34
CS8798,2011-10-18,36
CS7985,2013-10-13,35
CS8115,2013-12-25,11
CS8406,2013-01-25,61
CS8147,2011-09-25,55
CS7650,2011-06-02,79
CS8131,2014-03-10,75
CS7460,2015-02-03,59
CS8093,2014-06-14,63
CS8448,2015-02-19,77
CS8465,2013-08-18,11
CS7824,2012-02-13,16
CS8880,2013-01-10,74
CS7255,2013-09-21,58
CS8260,2012-01-23,69
CS8807,2013-05-04,42
CS8027,2012-02-06,23
CS7717,2013-12-08,49
CS7566,2014-06-25,27
CS8835,2011-09-27,53
CS7653,2014-01-04,47
CS7763,2014-04-26,39
CS7415,2014-06-21,40
CS8747,2014-12-12,56
CS7412,2015-03-01,25
CS7650,2012-05-31,50
CS8458,2014-03-11,69
CS8770,2012-06-09,60
CS8917,2012-05-22,58
CS7858,2014-05-03,56
CS8597,2013-08-27,43
CS8567,2011-08-11,64
CS7818,2013-03-17,27
CS7528,2013-07-15,19
CS7479,2013-07-01,75
CS8470,2012-07-03,72
CS8366,2012-11-15,78
CS7905,2012-09-23,11
CS8102,2012-10-06,79
CS7978,2012-12-24,17
CS8702,2015-01-14,50
CS7263,2015-03-13,15
CS7406,2014-09-23,19
CS7760,2012-12-03,38
CS7755,2011-08-01,52
CS7781,2011-10-28,21
CS7653,2014-09-12,78
CS8796,2011-11-06,35
CS7695,2013-06-05,32
CS8499,2012-12-26,66
CS7804,2012-12-16,57
CS8605,2014-10-12,63
CS7526,2013-02-21,30
CS8346,2012-03-26,72
CS8611,2012-10-20,16
CS8099,2013-05-19,38
CS7546,2012-01-20,31
CS8294,2012-06-13,69
CS7952,2014-04-25,76
CS7163,2014-11-24,52
CS7867,2013-11-28,55
CS7662,2012-03-08,20
CS8589,2012-09-17,29
CS8497,2013-04-08,70
CS7351,2012-01-22,41
CS8467,2012-11-26,78
CS8734,2011-11-20,73
CS7758,2014-10-29,60
CS8182,2014-09-24,61
CS7867,2013-09-24,65
CS8051,2012-12-27,11
CS8568,2012-07-17,74
CS8206,2012-04-23,60
CS7435,2013-04-19,24
CS8310,2012-12-28,70
CS7455,2012-08-24,27
CS8595,2014-08-25,54
CS8736,2015-03-02,27
CS8918,2011-10-11,67
CS8799,2014-10-02,49
CS8423,2014-08-03,55
CS7808,2013-01-26,15
CS7541,2014-03-27,57
CS8798,2014-04-12,30
CS7829,2012-05-08,15
CS7608,2014-09-28,75
CS7998,2013-10-30,51
CS7535,2014-09-27,30
CS7908,2013-11-26,38
CS7810,2012-09-10,46
CS7237,2014-02-16,35
CS8421,2013-04-23,78
CS7401,2013-01-22,46
CS8303,2012-04-13,68
CS8784,2013-02-04,28
CS8059,2014-03-02,34
CS7547,2012-05-27,18
CS8345,2011-06-12,78
CS8236,2013-03-22,20
CS8027,2012-03-19,39
CS7663,2014-11-29,65
CS8421,2012-08-01,69
CS7329,2012-02-13,25
CS7872,2013-03-09,65
CS7445,2014-01-12,32
CS8826,2012-06-07,70
CS7277,2014-01-14,32
CS7781,2013-01-24,13
CS8010,2012-04-04,68
CS7698,2013-03-24,27
CS7885,2015-03-10,59
CS8535,2012-10-08,18
CS8239,2014-02-26,64
CS8494,2011-08-31,32
CS8712,2012-11-09,41
CS8558,2013-07-18,49
CS8083,2012-04-24,50
CS7630,2014-09-02,60
CS7788,2011-08-27,22
CS8219,2014-01-13,10
CS8264,2011-11-02,25
CS8312,2013-12-25,33
CS7201,2014-01-29,17
CS7435,2012-04-05,74
CS7337,2014-12-26,39
CS7155,2014-09-26,53
CS8716,2014-03-28,26
CS8229,2012-01-09,23
CS7731,2014-06-30,58
CS7655,2014-06-11,59
CS8147,2013-02-25,34
CS8669,2011-12-26,39
CS8659,2013-05-01,63
CS8420,2011-10-26,17
CS7867,2014-05-21,41
CS8888,2014-02-18,69
CS7416,2014-06-06,36
CS7382,2012-12-16,43
CS8082,2014-09-09,72
CS8391,2012-01-22,25
CS8310,2014-08-16,58
CS8930,2012-08-30,35
CS8181,2012-10-05,31
CS8531,2012-03-10,77
CS7761,2013-01-11,39
CS8801,2014-09-16,75
CS7769,2012-10-25,64
CS7336,2011-09-07,26
CS7127,2015-02-03,37
CS8502,2011-07-07,60
CS7892,2014-02-06,40
CS7345,2012-11-04,30
CS7860,2014-12-22,18
CS8467,2013-04-26,12
CS7751,2011-08-30,51
CS8813,2014-12-31,14
CS7371,2013-05-28,56
CS8116,2014-04-06,52
CS8582,2013-08-25,12
CS7342,2014-10-02,33
CS7734,2012-08-14,59
CS8460,2014-09-05,29
CS8560,2011-09-22,50
CS7608,2013-07-13,77
CS7972,2013-03-03,23
CS8860,2012-06-22,21
CS8796,2014-10-02,17
CS8644,2013-10-31,13
CS8093,2012-02-17,33
CS7324,2013-10-30,28
CS7591,2012-04-28,46
CS8755,2013-11-20,54
CS7835,2012-10-31,33
CS7177,2012-03-11,75
CS7910,2014-03-16,18
CS8223,2011-06-25,67
CS7760,2013-01-11,33
CS7378,2012-07-26,37
CS8585,2015-03-16,12
CS8072,2013-06-09,62
CS8959,2014-07-12,19
CS8567,2012-11-18,17
CS8302,2012-03-31,52
CS7190,2013-08-15,12
CS7166,2014-05-13,43
CS8845,2014-03-14,25
CS8159,2011-06-01,19
CS7933,2013-07-29,78
CS7695,2012-08-28,50
CS7293,2012-05-16,22
CS7507,2012-12-11,61
CS7648,2012-12-19,70
CS7484,2012-02-28,75
CS8005,2014-01-26,77
CS8334,2014-07-06,36
CS8179,2012-06-30,39
CS8645,2013-11-03,21
CS7590,2011-10-13,34
CS8556,2014-02-16,31
CS8319,2014-11-29,40
CS7476,2014-10-24,54
CS7593,2012-07-22,59
CS7262,2013-06-03,20
CS7701,2013-02-21,69
CS8295,2012-01-27,21
CS7270,2015-01-19,70
CS8187,2013-12-23,41
CS7153,2013-07-16,35
CS7618,2012-04-03,29
CS8598,2011-12-26,65
CS8022,2011-08-30,40
CS8430,2014-05-16,43
CS8590,2014-05-10,51
CS8192,2013-10-28,46
CS8066,2014-01-03,68
CS7468,2013-11-04,27
CS7631,2014-11-23,63
CS7843,2012-03-07,52
CS7298,2014-03-14,62
CS8767,2013-06-05,33
CS8352,2011-09-07,35
CS7832,2014-12-03,26
CS7556,2013-12-09,34
CS8980,2012-04-17,61
CS8318,2013-06-15,33
CS7629,2011-09-12,67
CS7885,2012-03-06,58
CS7459,2014-11-12,10
CS7148,2014-12-23,49
CS8706,2011-10-29,20
CS8482,2012-02-04,67
CS7768,2011-07-03,48
CS8789,2014-11-19,60
CS7381,2014-02-13,72
CS7397,2011-12-06,33
CS8215,2014-07-07,78
CS7568,2011-10-26,73
CS7780,2012-01-21,74
CS7490,2014-10-27,68
CS7532,2014-02-24,34
CS8979,2014-11-01,18
CS8746,2014-06-10,78
CS7969,2012-08-12,39
CS8647,2014-02-20,25
CS8018,2014-09-17,11
CS8123,2012-12-29,15
CS7184,2012-08-16,52
CS8459,2013-03-31,17
CS7185,2011-07-14,22
CS7475,2013-07-06,25
CS8786,2013-05-05,53
CS8185,2013-02-25,27
CS7244,2012-06-01,41
CS7714,2014-10-09,15
CS7549,2012-02-14,23
CS8346,2013-09-29,69
CS7576,2014-04-29,70
CS8833,2014-12-21,40
CS7737,2012-10-05,63
CS7706,2012-06-27,71
CS7834,2013-06-10,42
CS7664,2015-03-02,41
CS8512,2014-06-20,19
CS8061,2011-06-08,22
CS8457,2014-07-14,66
CS8353,2013-05-11,19
CS8296,2014-06-30,21
CS8584,2014-10-15,69
CS8994,2012-12-03,46
CS7202,2015-01-21,63
CS7517,2013-05-28,11
CS8713,2013-12-19,36
CS8561,2013-01-31,60
CS7770,2013-05-04,65
CS7128,2012-05-18,71
CS8084,2013-03-04,71
CS8471,2014-03-14,48
CS7119,2014-09-12,77
CS8490,2012-05-13,61
CS8820,2014-04-30,54
CS8403,2012-02-02,27
CS7189,2014-06-17,30
CS7648,2011-11-09,64
CS8741,2014-04-19,55
CS7525,2013-07-09,59
CS8946,2013-06-25,26
CS8885,2012-12-05,37
CS8819,2014-05-08,54
CS7362,2011-12-23,18
CS7668,2012-06-15,37
CS8377,2015-01-12,48
CS7967,2013-04-07,64
CS8911,2012-01-19,74
CS7974,2012-01-26,79
CS8838,2012-12-16,45
CS7168,2013-08-05,41
CS8896,2013-09-02,57
CS7794,2012-12-10,53
CS7707,2013-05-27,11
CS8857,2012-08-15,71
CS8783,2014-09-10,34
CS7703,2014-09-07,48
CS8368,2012-01-06,48
CS7118,2014-03-09,49
CS7196,2013-05-10,21
CS8999,2012-10-06,19
CS7797,2014-05-20,53
CS8775,2013-07-07,70
CS7831,2011-09-22,66
CS8200,2011-08-14,41
CS7894,2011-12-17,16
CS8422,2014-05-01,42
CS7921,2012-01-25,13
CS8622,2015-02-12,13
CS7552,2012-12-25,78
CS7187,2013-03-26,72
CS7215,2014-09-28,62
CS8871,2013-08-16,36
CS8495,2013-03-07,41
CS7752,2012-06-03,42
CS7755,2012-10-07,75
CS7241,2013-12-02,21
CS7994,2013-02-23,74
CS8798,2013-03-10,69
CS8160,2014-11-19,53
CS8946,2014-05-08,20
CS8387,2014-03-19,20
CS7184,2015-03-16,26
CS8362,2011-09-30,75
CS8162,2014-12-19,68
CS8349,2014-01-31,75
CS7334,2012-09-02,38
CS8203,2013-04-23,75
CS7471,2011-12-04,72
CS7330,2014-06-05,66
CS7986,2011-08-31,44
CS7807,2013-03-15,29
CS7317,2012-10-07,57
CS8766,2012-01-06,21
CS8057,2012-04-21,22
CS7561,2012-01-17,15
CS7801,2013-05-12,38
CS8611,2011-12-09,18
CS7997,2014-04-19,45
CS8333,2015-02-22,28
CS8829,2011-06-24,55
CS7284,2013-05-23,41
CS8398,2011-06-25,10
CS8197,2011-08-04,65
CS8482,2014-08-25,44
CS8372,2012-10-12,48
CS8047,2011-10-23,56
CS8272,2013-10-17,20
CS7526,2013-07-27,75
CS7552,2012-06-04,69
CS8475,2013-11-24,53
CS7893,2014-02-05,63
CS7765,2013-12-07,70
CS8562,2015-02-21,37
CS8026,2011-06-20,28
CS7517,2013-07-13,36
CS7340,2012-03-19,21
CS7620,2012-11-13,76
CS8043,2014-10-10,45
CS7280,2014-08-13,69
CS8840,2012-03-12,49
CS7606,2012-01-13,45
CS8998,2014-12-22,49
CS7605,2015-01-29,45
CS8648,2013-11-11,22
CS8981,2012-12-30,79
CS8819,2013-08-25,63
CS8037,2013-11-12,66
CS8918,2013-11-25,21
CS8031,2012-08-03,29
CS8729,2014-02-12,76
CS7952,2014-12-10,41
CS8747,2014-11-18,48
CS7278,2011-06-27,11
CS7959,2013-06-18,51
CS7682,2012-03-10,56
CS7816,2015-02-09,47
CS7816,2012-10-25,61
CS7409,2013-08-30,53
CS7274,2015-03-10,55
CS8366,2014-01-11,29
CS7156,2012-08-26,19
CS7602,2013-01-11,79
CS7417,2011-09-22,79
CS8056,2013-03-20,12
CS8132,2011-08-15,15
CS7543,2013-12-26,28
CS7637,2011-08-26,67
CS7848,2014-09-29,14
CS8420,2013-09-26,22
CS8348,2013-07-09,72
CS7660,2013-09-17,68
CS8174,2014-09-03,27
CS7749,2013-09-29,48
CS7566,2014-04-18,39
CS7859,2012-11-14,74
CS8700,2011-05-25,27
CS7356,2012-08-20,56
CS7967,2012-05-08,67
CS8187,2013-06-28,28
CS7330,2014-05-07,13
CS7895,2014-11-06,31
CS8147,2012-03-06,42
CS8925,2012-02-09,35
CS7446,2013-07-30,31
CS8061,2014-07-20,49
CS7562,2012-03-10,36
CS8545,2014-01-22,75
CS7759,2012-07-17,22
CS7553,2011-08-03,25
CS7369,2011-07-22,56
CS8588,2014-07-16,58
CS8063,2013-08-13,46
CS8510,2014-11-05,57
CS8422,2014-08-30,28
CS8673,2014-05-29,51
CS7586,2012-09-28,56
CS8227,2014-09-08,35
CS7324,2013-05-19,29
CS7770,2012-07-05,18
CS7304,2012-08-03,79
CS7355,2011-07-05,74
CS7406,2013-02-03,21
CS7733,2013-11-06,16
CS7143,2013-01-09,22
CS7916,2012-12-30,64
CS8847,2012-10-30,33
CS8667,2013-09-26,61
CS7288,2013-03-03,43
CS7250,2011-05-17,76
CS8536,2015-02-02,75
CS8968,2012-03-12,15
CS7165,2012-10-15,51
CS8923,2014-02-08,31
CS8498,2012-05-17,69
CS7862,2014-07-16,53
CS7837,2011-10-16,71
CS8693,2014-05-27,47
CS7218,2014-11-05,34
CS8506,2013-07-12,15
CS7492,2013-12-03,69
CS7966,2011-11-15,51
CS7831,2015-03-02,52
CS7189,2012-03-14,49
CS7833,2012-04-16,35
CS8353,2014-10-13,77
CS7690,2014-06-13,39
CS8425,2014-11-10,70
CS7945,2014-10-25,37
CS8280,2011-09-30,37
CS7159,2014-12-18,57
CS7128,2014-02-11,20
CS8336,2011-05-30,19
CS7405,2014-11-05,23
CS8346,2013-11-14,39
CS7167,2014-09-21,77
CS7456,2014-02-21,15
CS8836,2014-12-06,12
CS7569,2013-05-22,48
CS8571,2014-11-29,62
CS8935,2012-01-29,30
CS8820,2013-07-10,67
CS7428,2011-06-10,54
CS7964,2013-12-17,28
CS8606,2013-09-04,38
CS7174,2013-11-21,42
CS8892,2012-09-25,79
CS8468,2012-01-11,27
CS8359,2014-09-16,35
CS8321,2014-08-25,45
CS7998,2012-02-28,53
CS8899,2015-03-02,31
CS8266,2012-11-20,42
CS8309,2014-03-13,48
CS7369,2012-09-25,76
CS8434,2012-07-01,67
CS8490,2014-08-21,46
CS7794,2011-09-22,56
CS8135,2014-06-01,64
CS8101,2013-12-30,53
CS8499,2012-10-26,60
CS8450,2012-12-31,41
CS7616,2011-07-29,62
CS7786,2011-10-28,18
CS7903,2013-03-13,67
CS8468,2013-06-24,74
CS7120,2012-02-07,15
CS7401,2013-01-10,34
CS7447,2014-02-09,67
CS7575,2014-07-14,30
CS7886,2013-02-23,50
CS7975,2013-12-14,37
CS7587,2013-07-22,28
CS7685,2013-04-02,23
CS8092,2015-01-28,61
CS8989,2012-12-02,77
CS8265,2013-05-30,34
CS8013,2014-05-25,32
CS7663,2012-03-15,50
CS7457,2012-12-08,21
CS7511,2011-06-13,60
CS7181,2013-12-25,30
CS7113,2015-01-14,10
CS8552,2014-01-09,66
CS7317,2014-08-13,42
CS7823,2013-08-27,72
CS7378,2011-09-30,37
CS7590,2011-07-16,24
CS8818,2013-11-17,55
CS8428,2013-06-07,69
CS8866,2014-10-15,77
CS8719,2012-08-14,15
CS8706,2011-06-10,75
CS8759,2014-04-21,10
CS8657,2011-05-21,79
CS8124,2011-09-19,30
CS7286,2014-01-12,18
CS8909,2014-03-27,18
CS7772,2011-10-18,41
CS7660,2014-07-24,47
CS7342,2011-09-05,36
CS8406,2012-03-29,66
CS8750,2012-03-21,53
CS8513,2014-06-23,74
CS8945,2014-01-13,20
CS8429,2011-09-29,34
CS7502,2014-11-30,78
CS7792,2014-01-07,22
CS8653,2014-06-30,48
CS7599,2012-12-29,58
CS7903,2013-10-29,65
CS7157,2013-02-18,66
CS8722,2013-01-04,58
CS8425,2014-01-20,33
CS8353,2014-11-24,75
CS7890,2015-03-03,56
CS8915,2014-04-26,18
CS8638,2013-01-25,46
CS8262,2014-05-26,36
CS7554,2014-01-22,60
CS8193,2012-12-26,43
CS7708,2012-01-22,24
CS8703,2011-06-24,36
CS8541,2014-09-13,20
CS7179,2013-11-30,43
CS8341,2013-04-09,63
CS7214,2011-08-23,65
CS7883,2012-07-14,47
CS7646,2011-09-08,70
CS7173,2014-09-16,16
CS7473,2013-01-24,22
CS7319,2014-10-26,65
CS7748,2014-09-20,59
CS7501,2015-02-09,59
CS8256,2011-09-05,15
CS7218,2015-02-07,56
CS7673,2011-12-22,53
CS8175,2014-07-06,18
CS7631,2014-03-22,41
CS8635,2013-06-10,29
CS7146,2015-03-09,12
CS8519,2014-07-25,67
CS7756,2012-12-11,77
CS7926,2012-03-26,39
CS7730,2012-10-23,24
CS8031,2014-07-30,49
CS7183,2012-02-27,63
CS7648,2011-05-24,59
CS7203,2013-04-26,45
CS7678,2013-07-31,79
CS7968,2014-01-02,54
CS7294,2013-07-11,31
CS7601,2014-11-03,24
CS7637,2012-09-16,74
CS8006,2013-06-04,42
CS8952,2013-06-03,77
CS7873,2011-07-29,50
CS8263,2015-01-17,44
CS8284,2011-09-06,71
CS7712,2011-10-27,52
CS7508,2014-07-11,19
CS7498,2013-05-04,23
CS7438,2013-01-12,50
CS7350,2013-08-04,44
CS7802,2012-05-06,14
CS7937,2011-06-01,66
CS8994,2012-05-30,40
CS8931,2014-12-14,46
CS8237,2014-05-28,56
CS8060,2012-08-29,38
CS7205,2012-05-09,56
CS7294,2012-06-08,72
CS7989,2013-04-08,73
CS8597,2013-04-26,52
CS7525,2014-04-03,59
CS7839,2013-08-25,34
CS8383,2012-08-17,20
CS8263,2012-10-07,71
CS7653,2013-05-29,26
CS8662,2013-07-17,67
CS7328,2013-07-31,11
CS8769,2011-11-03,47
CS8199,2014-08-28,29
CS8107,2011-11-27,79
CS8614,2011-12-25,37
CS7412,2012-12-23,56
CS8950,2011-07-18,10
CS8438,2011-11-09,62
CS7426,2015-02-23,71
CS8068,2011-11-20,31
CS7653,2012-09-07,44
CS7868,2011-06-10,53
CS7458,2013-10-10,77
CS8477,2014-07-20,19
CS8199,2013-10-18,23
CS7772,2013-03-15,52
CS8714,2012-12-15,21
CS7582,2015-02-26,11
CS7661,2013-04-13,70
CS8700,2014-10-15,71
CS8166,2012-04-29,23
CS8401,2011-09-02,55
CS7863,2011-10-04,29
CS8317,2013-05-15,26
CS7785,2011-12-22,43
CS7263,2012-08-20,64
CS7827,2015-03-04,42
CS8338,2014-09-20,76
CS8206,2013-12-13,47
CS7643,2014-07-12,69
CS7932,2014-10-18,34
CS7698,2013-05-31,38
CS8797,2011-09-30,13
CS8113,2013-08-26,22
CS8531,2012-01-03,43
CS8079,2012-03-30,31
CS8658,2014-11-21,36
CS7963,2012-04-11,19
CS7378,2011-09-25,47
CS8091,2014-12-06,66
CS8922,2014-09-11,32
CS7250,2013-09-04,12
CS8884,2011-10-11,27
CS8672,2012-01-13,74
CS8090,2012-02-12,23
CS7776,2013-06-14,57
CS8652,2012-08-11,15
CS7378,2013-11-01,78
CS7445,2014-07-28,29
CS7683,2013-06-08,10
CS8411,2014-10-12,48
CS7538,2013-12-14,38
CS7651,2012-07-09,51
CS7814,2014-10-30,52
CS8314,2011-07-23,59
CS7174,2012-07-17,69
CS8307,2013-12-23,34
CS8780,2012-09-09,74
CS8629,2013-06-08,63
CS8836,2013-12-12,28
CS8216,2014-02-10,79
CS8465,2014-07-21,41
CS7838,2015-01-11,39
CS7746,2012-02-24,27
CS7472,2014-05-25,50
CS8533,2015-01-01,56
CS7689,2013-10-10,21
CS7360,2014-10-11,74
CS7575,2011-08-30,74
CS7963,2014-07-08,34
CS7227,2013-12-06,53
CS8030,2014-08-23,64
CS7380,2011-11-30,67
CS7690,2013-10-31,43
CS7332,2014-02-25,68
CS7802,2014-12-19,42
CS8967,2011-06-12,35
CS7789,2013-04-09,22
CS7825,2015-03-03,12
CS7339,2013-11-05,36
CS7785,2014-06-30,41
CS8614,2012-01-29,46
CS7768,2014-05-18,63
CS7411,2011-06-05,27
CS8215,2012-03-13,65
CS7146,2012-07-18,56
CS8208,2013-08-20,54
CS8924,2012-10-17,12
CS7359,2014-05-29,38
CS8622,2012-07-06,75
CS7205,2011-05-24,53
CS7767,2014-08-03,29
CS7442,2013-02-12,24
CS7819,2014-06-10,52
CS7592,2014-05-24,54
CS8401,2013-01-30,24
CS7562,2013-09-16,49
CS8713,2014-03-27,75
CS8980,2013-01-06,37
CS7737,2014-11-29,77
CS7793,2012-05-25,52
CS7555,2012-07-30,30
CS8428,2014-01-25,71
CS7567,2012-10-02,43
CS8404,2013-12-20,60
CS7875,2013-11-18,17
CS8464,2014-10-04,54
CS7572,2011-12-14,24
CS8942,2013-02-25,51
CS8414,2013-05-31,23
CS8471,2013-09-16,62
CS8852,2012-10-23,15
CS8877,2013-08-09,56
CS7402,2015-01-14,62
CS7395,2011-10-22,63
CS7384,2013-03-11,68
CS7383,2012-09-12,40
CS8990,2014-12-12,75
CS7305,2014-07-18,60
CS8756,2012-04-16,78
CS7879,2013-05-01,76
CS8840,2014-12-26,34
CS7953,2012-03-06,47
CS7907,2011-10-22,21
CS8240,2012-04-18,25
CS7846,2012-05-04,29
CS7374,2012-11-26,40
CS7174,2015-01-22,23
CS7553,2012-06-15,56
CS7215,2013-06-22,11
CS8387,2014-01-20,30
CS8162,2012-12-15,39
CS8617,2014-01-20,20
CS7211,2014-01-28,24
CS8097,2012-01-17,42
CS7645,2011-12-16,51
CS7383,2011-05-29,43
CS8528,2012-08-02,48
CS7975,2013-02-06,18
CS7797,2014-06-22,37
CS8844,2011-09-15,45
CS8078,2012-06-01,11
CS8940,2012-07-10,10
CS8149,2014-12-03,15
CS8138,2014-10-10,28
CS7506,2011-09-15,45
CS7835,2011-08-25,60
CS8790,2011-07-10,58
CS8487,2014-05-18,26
CS8902,2014-02-22,46
CS8786,2012-09-30,35
CS7131,2012-04-16,34
CS8056,2011-09-06,10
CS8581,2012-04-09,55
CS8050,2013-02-03,52
CS8232,2013-09-17,69
CS7292,2013-09-19,44
CS7116,2014-05-30,30
CS7750,2012-02-20,74
CS7285,2011-07-16,43
CS7660,2012-11-15,42
CS7673,2012-02-23,14
CS8284,2011-11-08,72
CS7587,2012-08-11,76
